timestamp,altitude,speed,battery_level,gps_lat,gps_lon
79,4648.995364602841,90.75403393360574,69.10867818489575,-7.2663310377130115,112.73158831206878
80,2345.6937233981544,147.18752131122804,38.88333776489659,-7.278544194246003,112.73238709844654
81,2625.7232286743747,185.50348767674228,75.03426635018653,-7.265020965752553,112.73897778882593
82,170.62319964350576,224.30286489251307,24.662698669903172,-7.262491435602011,112.7457536409265
83,1306.2445922423876,171.61512260878067,63.858653848474475,-7.263677476106558,112.74833800685161
84,3925.083879883551,283.5153495569791,34.00874415860713,-7.277957069997772,112.74753433190811
85,1780.7834599649123,139.98785283607464,61.41003651226312,-7.27691348191341,112.73949222407819
86,3029.9349242059534,242.63377666948244,43.561579846978745,-7.263540440408591,112.74800317412753
87,3920.101459759102,147.42110523002935,34.06868073153679,-7.275675028001476,112.74908186138447
88,2340.319011794444,127.02871616164146,99.11558874640109,-7.266439683705213,112.73227280178014
89,758.0256695865063,224.83987346704671,52.54295051676828,-7.279749675869803,112.74363880825739
90,1343.374312657242,77.13071871831576,85.61863527570331,-7.268005083962728,112.74162149772782
91,367.2576392607422,257.057850578031,73.60749341437956,-7.271792625918345,112.74045598655817
92,4406.218084935128,130.82314213411073,43.459301151335865,-7.2677284648712766,112.73090052727889
93,2212.4035995842846,140.62986447418683,27.342142745688484,-7.267183954362955,112.74177961968348
94,2221.6486249427,298.7411007173015,97.76092114835977,-7.269878690209429,112.73274033393547
95,3224.1622264158095,139.6875924180455,53.95338550023144,-7.2606991608298355,112.74631168278457
96,4112.296144602629,274.59180850774976,55.853083093245374,-7.267349769291045,112.73570156142529
97,2281.478298888171,122.52679090690111,39.28101377745019,-7.2627148862031365,112.73575430500816
98,1469.4935967624406,64.09274249289355,68.91651551957477,-7.266815687481288,112.73605482711186
99,4840.450122804895,273.04715333054367,65.07615577526906,-7.262048540126104,112.74235478510194
100,4462.838593584504,133.8566141074227,47.498443769441174,-7.2754779401542375,112.74566944812014
101,2072.3864609727125,256.9827745676187,68.957623243326,-7.271011461891324,112.73033672604788
102,4890.985321892558,97.98039099623033,20.276673714292226,-7.270251714038387,112.73038461003217
103,515.454870613243,283.92850184853535,54.28384153011291,-7.277175483346352,112.73325838905619
104,2923.674272426561,275.7858991710985,69.5780266340536,-7.2713511200648595,112.74789576956002
105,3222.644195347296,133.1293184889749,41.10488630732061,-7.27363869938282,112.73302568362398
106,2309.7262580445404,235.86014019577192,50.45166200477738,-7.261751228921663,112.73112641631248
107,2379.2116292497653,106.39240157696165,74.46997406861675,-7.27198200552405,112.7335601845741
108,2018.0104039887915,267.37080444502004,64.64431826908097,-7.265115998909567,112.74728575207025
109,4960.845156590995,260.1356771205702,70.43645941132183,-7.275572339240903,112.735606164287
110,2540.8285732566687,159.8064062178741,43.34710221785693,-7.267648097891743,112.73054444219252
111,3638.331339169963,137.58196205754928,22.764348011357065,-7.271506563630752,112.73156649014317
112,3933.8802228158074,140.94151301451575,48.900816947184396,-7.2774308684062206,112.73125617960854
113,2183.8075991721917,71.50321666615889,49.363655478060494,-7.262368415912956,112.74344406886482
114,3341.022398958993,195.95645680021852,32.68307348391499,-7.265435403317256,112.74196061889799
115,3318.5920454733546,78.6206166561275,34.61487487379308,-7.274115328740364,112.74916133445338
116,866.5092818215408,281.969332555167,45.77815158818076,-7.2606347759387875,112.74534682112728
117,315.26996513547454,273.45024103636416,31.54705536620627,-7.266508510726302,112.73992811954413
118,2191.205849469266,65.84926576730659,44.05309097394881,-7.26425316334109,112.73117293278035
119,2960.022531887587,102.92608993442312,40.18153447259117,-7.269742610985968,112.73715561096279
120,1222.7148109080097,114.44095899252893,86.9991009643322,-7.274378733590935,112.74106383430087
121,3361.6589207497796,143.22592333587974,34.85596111210762,-7.274675628242836,112.7430023773223
122,4406.355361849359,64.17351998404811,63.67393160098746,-7.278507141885398,112.74197085798109
123,2972.147583877311,73.77263369149719,25.857543643302463,-7.273329712145292,112.73490992452665
124,336.3099176313077,290.213050368303,33.154091490576505,-7.27351466748201,112.74226312870829
125,2733.54537310956,232.4546069606414,54.997217481889926,-7.274163614269094,112.74282783039997
126,4949.678125620402,290.4796093109667,25.72225922733071,-7.2638397945317275,112.73185202780296
127,3824.409148776744,74.75741819922222,53.49002120423507,-7.279619836862702,112.74466954710631
128,490.5947793158966,109.95883697025496,30.73383723384012,-7.271644834777609,112.74016655527527
129,4689.396926438906,89.62781043601031,20.881622234778867,-7.264817449931529,112.73098266868635
130,3770.10102275612,179.098653006036,34.47173981912848,-7.261502793654984,112.74712057416555
131,1729.492411454148,187.06689871529233,68.82442436755116,-7.276722604545202,112.73673772825377
132,4877.61995012074,148.06915196982573,31.439490690866727,-7.275596942787876,112.7370413722133
133,1124.9047497517377,250.0482463753442,40.940396427618964,-7.276228381585532,112.74597199614156
134,926.2945116138784,199.00096728903404,78.30288974132426,-7.2605320628369565,112.74004097634779
135,543.3833670979642,222.7683573147081,75.32576097443928,-7.269316054181662,112.74388447445389
136,1868.9254975375804,189.3557830738939,20.96898542042471,-7.2782851348485575,112.73137388300678
137,3734.478576624964,257.12985969063755,28.250471863985133,-7.273436511827275,112.7433457116008
138,4986.72589069676,294.109620135104,30.65476614518415,-7.27523589341402,112.74691177760934
139,3176.2111735877816,78.87775596874303,47.67720970205304,-7.279575743416356,112.74314744467958
140,4500.186628945144,64.59071265814649,49.6112050627564,-7.2689263182635875,112.73394684329645
141,577.9655055385784,279.1958314633557,70.30044911426864,-7.278958033972573,112.74147765403463
142,166.20525757123752,224.5999127029909,99.74873673711603,-7.273642751243808,112.73198745634943
143,1713.9378404631411,63.5472221315855,63.611712086681095,-7.2715727408220445,112.74858122028948
144,4503.663164704994,213.85772838933104,54.73456067825599,-7.260059259583557,112.74932207091838
145,3390.7655712884666,237.95098339398373,50.61262586069974,-7.279389861470733,112.74047193036995
146,3026.530337440381,204.19684782337595,43.503527222551526,-7.260026271848962,112.74112355023246
147,659.8931652815002,126.55975443093337,45.10068159784509,-7.260338242560513,112.74356179660126
148,3654.1556367311196,99.30481898816467,22.336030780977538,-7.266111907467566,112.73536784076997
149,2531.4668828642357,141.35167673084402,72.77203322574846,-7.269990477038784,112.74140846452542
150,1522.451404870258,288.17061966118786,29.447498014023648,-7.268328275586651,112.73740768173296
151,2910.6046125044822,117.87699568191185,35.50017560527073,-7.269924155656729,112.74767088656004
152,4496.828123523457,66.00556410003496,76.95364763027999,-7.266021690004444,112.74153515345743
153,2457.606177414926,97.85435928388102,60.69903476046808,-7.273144745600722,112.73194756413416
154,2082.4229003592454,78.74639372324265,69.27334696469435,-7.271452905285634,112.73133080320058
155,3098.345620067309,143.23607915016072,25.003132862228643,-7.27922922514489,112.738503416926
156,2486.476464209127,73.5763260695442,71.92476149105224,-7.265854030340447,112.740037085203
157,3798.817119418531,152.92186688125713,94.3098798080408,-7.270034839306418,112.73079766182974
158,571.0089972868443,139.87937337247575,59.34485405576217,-7.270990688305236,112.74429113752554
159,1392.967080270099,281.84799429579755,42.37890640286123,-7.261747111228582,112.74525948334554
160,2894.075827431467,276.63765579852964,62.33675423608531,-7.274289281310814,112.73884845245847
161,308.63001470377884,68.22035234271866,97.46763810334608,-7.2650349339701705,112.73234700593994
162,2991.703843441337,118.86934219935051,25.354864420494163,-7.260846445318044,112.74160753094374
163,524.0268537261411,195.65446779980434,66.19104661634938,-7.268733154343625,112.73053163015057
164,4820.773040104334,128.76812217753263,96.11771407024118,-7.270126527691118,112.73666797499175
165,2899.676567740232,224.80808871194532,52.35573602919736,-7.262777967420889,112.73190740423195
166,2003.8423284147789,93.96030222999755,98.84761657792995,-7.261851780377985,112.73065008739248
167,4166.194742116213,93.51044926457858,50.68887997946283,-7.2799926155827,112.74279682368854
168,4325.83364407654,196.4255509103765,86.0413150952502,-7.265439277850322,112.74155461746854
169,1654.190694370473,273.35893823309584,65.3804478176517,-7.261316566430886,112.73650085106568
170,4164.404037606615,228.15263929491897,49.93164324724361,-7.260324021859083,112.74447530526037
171,639.0378090242535,208.19086755550683,75.25608598645213,-7.260194661094992,112.73835099528351
172,4316.020054155544,123.82164030713034,54.43916045760599,-7.2691318434633505,112.7353607007865
173,2135.063340079266,65.56732229852003,68.03591774792167,-7.265520942549924,112.74581452747827
174,3068.983157463581,211.58256446748197,40.5564110302915,-7.2797977790352775,112.73804087478294
175,734.2475021708783,203.56595697871887,21.04328211647224,-7.26836790486719,112.73892407324534
176,2406.751958581568,118.55378697004087,58.017153429001496,-7.266621724441106,112.73612922047158
177,4974.066327828989,155.4763244520754,23.66418225434223,-7.265545408616302,112.74456569944577
178,1254.5901302841733,136.89984572180055,89.0869384191271,-7.261432814738386,112.74544409523153
179,1036.5987968984707,177.78986279419473,78.9335003637633,-7.276601533156924,112.73865297467738
180,2931.5338224111615,120.88874391425351,53.550587980021845,-7.265579562824354,112.7365253372514
181,284.874660714971,80.66355012493503,66.24408823016726,-7.262059775109659,112.74772649939817
182,3324.337908465854,286.12475669084085,58.02717199036523,-7.2770573017164555,112.73240241844493
183,2102.299848677454,252.67603837429712,22.11763816195522,-7.279745178113835,112.73233704735308
184,3379.3145632214687,66.63583645550582,28.416168623463662,-7.27715052835093,112.73750882599138
185,1310.0989334528886,243.65617135621287,47.366812340094135,-7.275502448800856,112.73489477316636
186,4407.528364338423,214.67672816486015,62.51881059976242,-7.279687741394295,112.73513347192608
187,4081.6064419737777,130.91617041099497,32.0763750626416,-7.278361341327907,112.73255881267748
188,130.5637987389977,242.09846548692278,26.984958027112214,-7.265050181268746,112.73952691922266
189,3906.6666456416187,243.32135415041648,93.5585219683488,-7.2645675369296425,112.73326211793393
190,1811.89885955633,118.33932950273748,61.94209754995826,-7.26282680967695,112.73331589582911
191,2586.0928859185224,219.36314854126223,79.82743781883497,-7.2763635407483775,112.74321232870356
192,2378.5405026124863,253.25965925447582,39.35030991889291,-7.275787924965325,112.73988963851694
193,2051.6431557486885,159.36332823111854,89.721290922189,-7.261377736948101,112.73249126189681
194,2528.975373812549,80.84222446908154,86.01379292866861,-7.274468554446781,112.73359244694105
195,1260.1812070234357,175.20739202409544,21.100934297604653,-7.265723596710919,112.73385928552788
196,1581.1657118637565,289.5742613758151,95.79176424261827,-7.277104910934535,112.7310837695077
197,431.3032366066675,156.21312713677875,39.50770166103852,-7.271984960469345,112.74699254111903
198,4971.634754997121,201.606575685881,85.08890055416613,-7.274179217975372,112.73244845081211
199,1213.8568146077653,133.94091769698053,33.758993498364646,-7.263995169769038,112.74199774660572
200,2727.4073194483294,251.4176712268282,82.96985576086573,-7.277630901199771,112.73981267053048
201,538.6493138745134,180.6309696876681,66.18469845073543,-7.265659711600835,112.74913810499699
202,2885.724409361734,136.92682850793346,92.2547838803215,-7.261585016735559,112.74761145753587
203,3206.9265662137445,204.7239699552381,23.484204062661107,-7.279219378777668,112.74592585370578
204,2138.8765586161653,202.4640311285898,29.98556550954584,-7.26794035083058,112.74089986332135
205,1780.106755979061,210.5494383410066,63.16553457544272,-7.2649723250677996,112.73249460276003
206,1999.6319417181544,262.53550092044554,55.79807230697919,-7.275278767115084,112.73365521150686
207,3173.412367967768,295.1497238543178,61.19294985656647,-7.2749504680726345,112.73977726628522
208,4623.5082605038,212.99996021879417,97.02992514030853,-7.276835157123066,112.73220916323237
209,543.5709669433451,74.14064285628105,52.09730436661389,-7.2771364836023915,112.74275955138847
210,1343.9663162768877,169.5783916631729,96.35292754370896,-7.27026121426728,112.73981178619007
211,3473.783533146857,195.10875542864963,97.30530506438562,-7.261173498619753,112.74850037560624
212,3931.7580916981947,142.63792087785498,30.950864882840587,-7.2635230922659755,112.74844845267256
213,4839.967749296298,102.92672260908483,57.54535708905934,-7.266775913115092,112.74236900633771
214,2762.4060082190585,102.611576766263,97.52533957941664,-7.2652636541300275,112.73289610089893
215,2032.8849956046795,263.4793015392136,95.37962099697748,-7.265810716346209,112.74622254302042
216,446.75817253082965,172.4354698581047,29.184236438691038,-7.266872051306041,112.742393420743
217,2765.7438338459024,242.89671785939845,41.24687477139272,-7.275286137919347,112.74195097538775
218,3747.9842960846295,258.4101713255812,69.9095630078016,-7.263708816986572,112.7456142563932
219,856.0108881757117,99.49258361164411,38.363008128426586,-7.260412417396989,112.73283265428184
220,852.0754103572161,203.2181115373906,72.46202284158841,-7.266888925310435,112.73878215009617
221,1869.0691282572184,140.07103274362973,61.403634286787884,-7.260152106816755,112.73681482123426
222,1350.428245817521,121.34158617488843,70.34638216872428,-7.272053723354632,112.73611115806058
223,4152.643460979294,274.4208686180973,91.45257462989836,-7.279620025447384,112.73387326855574
224,2637.56691221711,218.12883524613375,27.71697816243438,-7.2762831548106925,112.73051760160963
225,4048.709368770164,210.0085970051478,30.1262010632517,-7.273947077399775,112.73146918538478
226,1185.0416674362882,198.012652787942,33.5336046750665,-7.26779134918412,112.7437069347817
227,2565.287008855141,143.21436314816293,48.662048155081834,-7.266650064583709,112.74601081192677
228,3438.346921776319,266.69533080635847,72.17146377585047,-7.263363234020937,112.73664639473581
229,3454.3296548586054,156.92480458898225,27.225750906654547,-7.273266981169267,112.73349869649773
230,2675.6737331518298,163.60308582178425,31.233953377724397,-7.2620453011912565,112.74990803341295
231,4082.8926440014898,286.58018497298076,94.20356880544544,-7.278211185203299,112.74392622148082
232,4720.249221617142,215.17247940360377,34.34902291840107,-7.265403571898784,112.74543077064496
233,827.3353515557567,62.91157572943095,79.0310775520176,-7.279878498424641,112.74734455424392
234,2350.4650351988926,263.1182277826563,68.90051300901641,-7.276853986769483,112.74148913266733
235,1976.7251610948697,95.10194403985656,85.12444003741051,-7.275035226381023,112.73972748077745
236,2752.3719362860093,114.6627805447124,30.521304413138132,-7.279006090741949,112.73263125506634
237,3669.7787839002362,281.0671036958555,87.35245843047062,-7.270482510011163,112.74185256835224
238,4599.4445378777755,181.75670440006542,55.90833602873201,-7.268604107878006,112.74369688037028
239,468.35889596867065,155.1956387224377,36.714948658418265,-7.279676459626519,112.7401345070768
240,4743.429236859908,260.6733834408681,56.939038238191905,-7.26549239055263,112.73970212993791
241,1427.2118322078536,80.38591409053697,54.81705662929325,-7.2732582147597755,112.73053708028525
242,4543.020590778036,184.5382803440971,25.189626567251082,-7.276421246582528,112.74386398509401
243,2127.632406004126,237.08458662372402,44.85093245579884,-7.265935823596826,112.73576462964353
244,2281.4461159039297,277.3997613719664,60.16373283225769,-7.274169341340547,112.73543213516984
245,682.75321934644,150.01627634823006,74.81070487209438,-7.275121445920536,112.73546463331901
246,2943.892858625079,154.13386384813876,70.9672925710258,-7.273481147326273,112.73940363325329
247,3273.1937643895094,196.26896513698875,73.93790193570648,-7.276613179584681,112.73150126284176
248,2366.5262627932857,183.5458242332707,76.34588263764482,-7.274536576168553,112.73339370573062
249,1664.1508570254193,156.4678884817681,53.45598864214669,-7.272180793831582,112.73099033021263
250,3604.4883888606205,116.73146644029717,82.81624785055973,-7.266458367814123,112.73219591927129
251,1203.612007334823,261.8558727470446,30.49318050739176,-7.271472421671709,112.73915119415672
252,3463.0633070599893,162.89189471831884,38.66859297184859,-7.277638498702544,112.74870842553531
253,2592.5007379811577,92.12468710459214,48.081695507787046,-7.277302510069638,112.74468183423066
254,3727.9109896373284,134.53921880956642,42.882545990377565,-7.268597817495667,112.74717760874209
255,4862.353968352426,256.4091018151273,29.00368570826671,-7.2678329806774045,112.73594851861988
256,721.2425265310724,270.07581112350704,89.4767498030893,-7.2647337586528415,112.73805162140968
257,4803.990362049398,263.17276083962946,21.87585475932652,-7.261919131509067,112.74407599576047
258,1905.83361636963,70.2940991634798,83.51290463408967,-7.27184760450781,112.7456262867312
259,4737.345795235646,152.8959822559495,83.65820019383773,-7.273929880854361,112.74098645226245
260,1708.2265136822996,223.13155005890604,99.83578297322632,-7.279796003816039,112.73088323380168
261,4873.830083392304,135.79984624081786,42.496558371475004,-7.276833344145615,112.74487592520657
262,2276.4594009921775,188.2233056789747,67.35993831768752,-7.269016676924637,112.74176222264845
263,3684.0897428666362,216.89272127665242,42.28167332260044,-7.268901703263886,112.73567358222904
264,2385.398981621624,209.22574652623075,65.90694581036226,-7.279892011636214,112.74517337819363
265,3381.5555637146877,123.44149211322471,32.892244462882296,-7.261629804739827,112.74130516023642
266,4874.916017322371,201.2621318341879,82.05764167817772,-7.279075190089753,112.74179761886394
267,700.1417620455215,90.78206229072947,37.59218019347657,-7.268173486722429,112.74655074187031
268,2490.9864497348913,98.93289029606694,58.06650063658748,-7.265904524859964,112.73325317995064
269,3833.4726336912618,139.11552394846694,57.75502596086574,-7.266730026639776,112.74647012521748
270,4191.200470894533,197.51916888907385,66.27054218276464,-7.2659470892660645,112.7428717242554
271,2415.994901180326,142.0104717890078,30.31365966114815,-7.271796794722528,112.73198444536614
272,3101.302457479865,154.40891588830863,45.18232162565801,-7.276043559582373,112.73034685143732
273,2060.7195923292484,72.9158564609586,22.709527327838224,-7.269583790203337,112.74605944208805
274,1076.8498560716384,262.2099590038358,60.28338031735928,-7.26479027806251,112.74212846088687
275,4225.3260192226735,185.1462751575077,33.68428170447303,-7.271307089408421,112.73792040808624
276,2226.1777984830314,122.24566102705445,35.40058813173759,-7.26268481792758,112.73439278514952
277,971.40457683986,163.62986539685392,47.19577570529346,-7.274580509873527,112.7369406907564
278,2655.814936258202,274.7309491777253,69.3890316014482,-7.269449330660838,112.74433215498681
279,4073.0947535631085,254.9639972057725,37.44378918380485,-7.266157088998028,112.73462482138206
280,1704.7604776389962,189.01129959034373,43.79533198624308,-7.277883413993171,112.73765976504765
281,4312.659467972319,272.98025663423783,40.47721863632152,-7.269855022923843,112.73674506439076
282,192.36798800063477,220.44003911224223,57.4031544249172,-7.264322671932602,112.73190165186412
283,1058.2783878604907,156.60455710555175,37.49280017148463,-7.271609542332932,112.74285734178099
284,1555.4992596866916,108.35187101212442,89.73337197551707,-7.262979954259669,112.73203967924749
285,1927.1242275825869,209.78929492984105,43.61437640048379,-7.265681009910262,112.7377144072834
286,436.48673135579077,155.52715956429074,51.86631141888122,-7.269194657988606,112.7340925284204
287,2475.6646306305483,105.3768216935704,65.92638408648853,-7.261694408837876,112.73218069534923
288,3810.292212946687,208.0191720799719,46.74709748886512,-7.2633286931711245,112.74849915778539
289,4392.086978119155,280.7478963336272,99.06572319061092,-7.274422020566935,112.73502653361277
290,464.12849573948375,138.44067513587572,88.07130998855202,-7.2660456739804395,112.74749913019058
291,2148.960680148688,129.23594289318342,25.48841831675552,-7.279111400152552,112.74541290404903
292,1506.6809324410212,61.69313792621992,83.64721073065567,-7.279544846449462,112.74096493401898
293,3783.0940023998096,155.77849391976335,91.52852752986519,-7.273368843761897,112.7370317711199
294,2841.4169447975987,152.2899534557696,96.74449020662794,-7.279958506863464,112.74209828129277
295,3871.937218475038,77.12240674752061,91.65436363936949,-7.272364530687719,112.73216022035814
296,798.6109357480207,204.28522202185425,25.481579099144618,-7.274266563462579,112.73149022641064
297,2788.9562487774547,127.79592294828325,56.308282949013574,-7.260461995173709,112.74330840011697
298,4614.665666684538,113.83588592020598,78.71365230358882,-7.266069396005016,112.74607595954012
299,4519.943525033467,118.47909147967238,94.32093702035208,-7.2762808686038465,112.74603068556331
300,4539.960672461151,265.28236447756365,49.44451147965453,-7.269825810600936,112.73711839949664
301,3545.019240321809,289.4870600774005,55.933212538564575,-7.265209437375339,112.73762281724062
302,642.9277869277021,148.06600400055584,87.22321370165871,-7.260685916688378,112.74776410092178
303,255.1136831115897,272.33375666865334,33.47349921148893,-7.267975082665568,112.74111511396445
304,3428.4464605066105,102.48693786275624,62.16902473677515,-7.267869714919862,112.74398817223643
305,3872.966454488336,258.78326932021696,89.95265163770875,-7.261861131265611,112.7398604981619
306,1650.2583775885798,231.21162311291422,50.276957363350895,-7.269646009226964,112.73734160281671
307,1110.3983363030388,63.2929782564473,60.30928251959324,-7.272729421675236,112.74910547154076
308,1628.2931013262544,129.37344265117792,40.22234948460647,-7.269999746189795,112.73365789858559
309,548.6618928650784,94.5418049527114,39.65623486192715,-7.272715269082089,112.74713729382691
310,4936.843262299134,124.10859164464573,48.868095315129565,-7.273964167481304,112.7301964668976
311,3858.7355066703904,241.27236138022005,21.42200905493773,-7.273131650824938,112.74214300991044
312,4658.827489852302,94.01356011719872,28.09366554524658,-7.262732832721443,112.7409986016079
313,1986.5043746917945,200.75088348583213,89.17133922445453,-7.2681031042151965,112.74367821086389
314,2893.4135061742336,293.2524920994215,47.94450670889408,-7.275935414259451,112.7466680836941
315,461.8260142476405,99.30617427348743,40.90192816466696,-7.2758964104223125,112.7489464982574
316,4689.749077000384,236.26920778825274,30.72496246131361,-7.274752967475027,112.74583738029833
317,4886.785985584097,73.46057475676008,63.92711254574863,-7.264309846438435,112.74718318643015
318,3579.4809047210742,76.89901031616805,77.58910156309517,-7.273249586186039,112.73691481030714
319,3122.711289663417,284.453701665794,45.30144030732529,-7.26981350010089,112.73877464316506
